episode,reward,autonomy,skill,difficulty,frustration,performance,help_dependency
46648,48,0.9058141460990559,3,1,2,0,0
46649,236,0.9058593685325916,3,3,0,2,0
46650,315,0.9059020136671244,3,2,0,0,1
46651,377,0.9059642508722324,3,2,1,2,0
46652,349,0.9060098815208949,3,3,2,2,0
46653,357,0.9060719652558746,3,3,2,2,0
46654,309,0.9061174645609519,3,3,0,2,0
46655,367,0.9061598086913499,3,2,0,2,0
46656,454,0.9062278547767761,3,3,0,2,0
46657,401,0.9062685288885961,3,3,0,2,0
46658,334,0.9063163613017927,3,3,2,2,0
46659,59,0.9063441125647989,3,2,1,0,0
46660,342,0.9063502245028865,3,2,0,2,0
46661,381,0.9064087180920134,3,3,0,2,0
46662,507,0.9064702114029468,3,3,0,2,0
46663,343,0.9065224172179994,3,2,2,2,0
46664,465,0.9065658222863893,3,3,1,2,0
46665,266,0.906596920453241,3,3,1,2,0
46666,430,0.9066535562110783,3,2,1,2,0
46667,269,0.906671252845888,3,3,0,2,0
46668,411,0.9067042032211602,3,2,1,2,0
46669,440,0.9067713444553483,3,3,0,2,0
46670,342,0.9068292523456144,3,2,2,1,0
46671,380,0.9068605031035609,3,3,0,2,0
46672,405,0.9069049951028404,3,3,0,2,0
46673,523,0.9069509469666074,3,3,1,2,0
46674,389,0.9070055594502503,3,3,0,2,0
46675,613,0.9070426665363375,3,3,0,2,0
46676,577,0.9071077393937421,3,3,2,2,0
46677,295,0.9071561066093918,3,2,1,2,0
46678,375,0.9071941978079162,3,1,0,2,0
46679,417,0.9072484966682919,3,2,2,2,0
46680,303,0.9072997206159444,3,3,1,2,0
46681,390,0.907353896103896,3,3,0,2,0
46682,467,0.9074110126869788,3,3,2,2,0
46683,330,0.9074119115954014,3,3,2,2,0
46684,255,0.907440722192509,3,3,0,2,0
46685,318,0.9074563037597395,3,3,0,2,0
46686,333,0.9074895573616553,3,3,0,2,0
46687,212,0.9075269861306663,3,3,0,2,0
46688,268,0.9075556849614209,3,2,1,0,0
46689,314,0.9075403369224302,3,2,0,2,0
46690,155,0.9074397259388534,3,1,2,0,0
46691,308,0.9074229601395439,3,3,2,2,0
46692,353,0.9073828969880879,3,2,2,2,0
46693,337,0.90738679443127,3,3,0,2,0
46694,403,0.9073790446096055,3,3,0,2,1
46695,288,0.90724539610421,3,3,0,2,0
46696,232,0.9072272859029277,3,3,0,0,0
46697,309,0.9072327550133582,3,3,2,2,0
46698,390,0.9072557945022599,3,3,0,2,0
46699,423,0.9072892389295186,3,3,0,2,0
46700,436,0.9073211474830544,3,3,1,2,0
46701,394,0.9073339860992954,3,3,1,2,1
46702,327,0.9073072912488971,3,3,0,2,1
46703,397,0.9072850867348575,3,2,0,2,0
46704,406,0.907277446644876,3,3,2,2,1
46705,433,0.9072873132535908,3,3,0,2,0
46706,387,0.907247675590904,3,3,0,2,0
46707,298,0.9072006653657912,3,2,1,2,0
46708,273,0.9071537047398289,3,3,1,2,1
46709,384,0.9071446830265849,3,3,1,2,0
46710,314,0.907086287283643,3,2,0,2,0
46711,368,0.9070454001436209,3,3,0,2,1
46712,425,0.907009010445738,3,3,0,2,0
46713,174,0.9069722957248063,3,2,2,0,1
46714,336,0.9069589599796074,3,3,0,2,0
46715,418,0.9069067634696217,3,2,2,2,0
46716,324,0.9068039334245617,3,3,0,2,1
46717,329,0.90676483684244,3,0,1,2,0
46718,335,0.9067243050809746,3,2,0,2,0
46719,447,0.9067244774791945,3,3,0,2,0
46720,377,0.9067028554195832,3,3,1,2,0
46721,317,0.9066971225532184,3,3,0,2,0
46722,240,0.906655252227401,3,3,0,2,0
46723,387,0.9066871564138718,3,1,0,2,0
46724,402,0.9066888308398638,3,3,0,2,0
46725,322,0.9066816448586301,3,2,0,2,0
46726,386,0.9066344116623977,3,3,0,2,0
46727,270,0.906665823825026,3,3,1,0,0
46728,286,0.9066428706803967,3,3,0,2,0
46729,251,0.9066313081087907,3,2,1,2,1
46730,300,0.9066527836938173,3,3,0,2,0
46731,433,0.9066929444225463,3,2,0,2,0
46732,388,0.9067143600006303,3,2,1,2,0
46733,335,0.9067515000708695,3,0,0,2,0
46734,509,0.9068116717554849,3,3,0,2,0
46735,419,0.9068059203800116,3,3,0,2,0
46736,355,0.9067800606794209,3,2,1,2,0
46737,398,0.9068258581415443,3,2,0,2,0
46738,409,0.9068372713713793,3,3,0,2,0
46739,517,0.9069045041652939,3,3,0,2,0
46740,301,0.9069129337242666,3,3,2,2,1
46741,238,0.9069238966900702,3,2,1,2,0
46742,120,0.9069545191057357,3,3,2,0,0
46743,116,0.9069865781272024,3,3,1,0,0
46744,273,0.9069905769652193,3,3,0,2,0
46745,259,0.9069774718397997,3,3,0,2,0
46746,260,0.9069912902065644,3,3,0,2,0
46747,387,0.9070523338490147,3,2,0,2,0
46748,347,0.9070904263626425,3,3,0,2,0
46749,510,0.9071484314031528,3,3,1,2,0
46750,393,0.9071849748853461,3,3,0,2,0
46751,281,0.9071845084037544,3,2,0,2,0
46752,270,0.907039795568575,3,3,0,2,1
46753,239,0.9069629814206288,3,1,1,2,1
46754,438,0.9069868791732167,3,3,0,2,0
46755,426,0.9069951934294648,3,3,1,2,1
46756,228,0.9069778289125906,3,3,0,2,0
46757,364,0.9070255318487669,3,2,1,2,0
46758,187,0.9070334586349375,3,3,0,0,0
46759,515,0.9070615812105124,3,3,1,2,1
46760,398,0.9070669459312699,3,3,2,2,0
46761,410,0.9070878107022685,3,3,1,2,0
46762,388,0.9071212708252615,3,3,1,2,0
46763,292,0.9071363291354927,3,3,1,2,0
46764,555,0.9071812257155684,3,2,0,2,0
46765,393,0.9071850728718631,3,2,0,2,1
46766,336,0.9071720170718129,3,2,0,2,0
46767,306,0.9071575400689325,3,3,0,2,0
46768,18,0.90717077919068,3,3,2,0,0
46769,178,0.9070747942116724,3,0,0,2,2
46770,461,0.907085860690528,3,3,1,2,0
46771,332,0.9070366485686081,3,3,0,2,0
46772,188,0.9069606104987281,3,3,0,2,0
46773,365,0.9069226383988414,3,3,0,2,0
46774,314,0.9069097740887322,3,1,0,2,0
46775,260,0.9069080162541558,3,3,0,2,0
46776,330,0.9069119886774456,3,3,0,0,0
46777,90,0.9069281045751634,3,3,0,2,0
46778,361,0.9068931068931069,3,3,0,2,0
46779,339,0.9068749424016219,3,3,0,2,1
46780,315,0.9068357306233977,3,3,0,2,0
46781,402,0.906885758998435,3,2,2,0,1
46782,248,0.9068811630653151,3,3,0,2,0
46783,421,0.9069033167800871,3,3,0,2,0
46784,305,0.9069044226909938,3,2,0,2,0
46785,341,0.9068346755672597,3,3,0,2,1
46786,322,0.9068080613322316,3,3,0,2,0
46787,416,0.90681918977198,3,1,0,2,0
46788,526,0.9068498593960141,3,3,0,2,0
46789,431,0.9068428287765389,3,3,0,2,0
46790,492,0.9068414946879961,3,3,0,2,0
46791,436,0.9068525750549182,3,3,0,2,0
46792,485,0.9068955528791182,3,2,0,2,0
46793,304,0.9068966568128486,3,3,1,2,0
46794,383,0.9069158252234965,3,2,2,2,0
46795,298,0.9069349732099367,3,3,0,0,0
46796,362,0.9069541008047953,3,3,2,2,0
46797,330,0.9069565878506805,3,2,1,2,1
46798,490,0.9070173839046924,3,3,0,2,0
46799,449,0.9070586805977402,3,3,0,2,0
46800,376,0.9070625199216793,3,2,0,2,0
46801,605,0.9071107875257857,3,3,0,2,0
46802,293,0.9071117781719501,3,2,0,2,0
46803,412,0.9071363636363636,3,2,0,2,0
46804,438,0.9071788737299556,3,3,0,2,0
46805,282,0.9071618840053275,3,1,2,2,1
46806,284,0.9069760406582769,3,3,0,2,1
46807,364,0.906952486054211,3,3,0,2,0
46808,360,0.9069577698874367,3,3,0,2,0
46809,301,0.9069560227135436,3,2,2,2,0
46810,392,0.9070051772803429,3,3,0,2,0
46811,362,0.907036388872126,3,2,0,2,0
46812,451,0.9070307434826531,3,3,0,2,0
46813,488,0.9070415743712611,3,3,0,2,0
46814,263,0.9070699159562611,3,2,1,2,0
46815,415,0.9070999593599952,3,3,0,2,0
46816,218,0.907107607125662,3,3,0,2,0
46817,277,0.9070799121778098,3,2,1,2,0
46818,338,0.9070906850220927,3,3,0,2,0
46819,463,0.9071014449217459,3,3,0,2,0
46820,431,0.9071094031463912,3,3,1,2,0
46821,367,0.9070709495446566,3,3,0,2,0
46822,444,0.907110298086727,3,3,0,2,0
46823,391,0.9071318317373256,3,3,0,2,0
46824,272,0.9071219950572905,3,3,1,2,1
46825,310,0.907065868263473,3,3,0,2,0
46826,410,0.9070738202818756,3,2,0,2,0
46827,578,0.9071050506862833,3,2,0,2,0
46828,525,0.9071334648257725,3,3,0,2,0
46829,497,0.9071170444703283,3,3,0,2,0
46830,317,0.9070312383397263,3,3,1,2,0
46831,418,0.906980906921241,3,3,1,2,0
46832,287,0.9069372176583722,3,3,2,2,1
46833,387,0.906943823573238,3,3,0,2,0
46834,405,0.9069788222678938,3,3,0,2,0
46835,255,0.9068933180512347,3,3,0,2,0
46836,340,0.9067971853196269,3,3,1,2,1
46837,259,0.9067457662399453,3,2,1,2,0
46838,356,0.9067580017236768,3,3,0,2,0
46839,445,0.9068203079755877,3,3,0,2,0
46840,325,0.9068673286136218,3,3,0,2,0
46841,355,0.9068753244826819,3,3,0,2,0
46842,193,0.9069005397070162,3,3,0,0,0
46843,236,0.906884031122638,3,2,0,2,0
46844,218,0.9068957854973706,3,3,2,1,1
46845,114,0.9069126880701339,3,1,1,2,0
46846,289,0.9069326860458232,3,3,0,2,0
46847,510,0.9069757122148921,3,2,0,2,0
46848,298,0.9069874031580815,3,3,0,2,0
46849,457,0.9070368837924104,3,3,0,2,0
46850,650,0.907085265365191,3,3,0,2,0
46851,266,0.9071222968484759,3,2,2,1,0
46852,458,0.9071568728699783,3,3,0,2,0
46853,493,0.9071673965290986,3,3,0,2,0
46854,484,0.9071765399351607,3,3,0,2,0
46855,187,0.9072120908582034,3,3,1,0,0
46856,142,0.9072167984568038,3,3,0,2,0
46857,474,0.9072673220698181,3,3,0,2,0
46858,380,0.9072976272782101,3,3,1,2,0
46859,470,0.90734669273858,3,3,0,2,0
46860,355,0.9073489000896386,3,3,0,2,1
46861,297,0.9073617108780588,3,1,0,2,0
46862,372,0.9074052324044983,3,2,0,2,0
46863,327,0.9074487130572594,3,3,0,2,0
46864,356,0.907468246751342,3,3,0,2,0
46865,496,0.907507842045088,3,3,0,2,0
46866,400,0.9075525602519962,3,2,1,2,0
46867,348,0.9075679475164011,3,3,2,2,0
46868,410,0.9076139457275841,3,3,0,2,0
46869,208,0.9076504411183778,3,3,0,2,0
46870,461,0.9076711607638991,3,3,0,2,0
46871,333,0.9077024261911721,3,3,1,2,0
46872,416,0.9077084885402515,3,3,0,2,0
46873,345,0.9077529566360053,3,3,1,2,0
46874,517,0.9077948987334384,3,3,1,2,0
46875,435,0.9078314131544407,3,2,0,2,0
46876,415,0.9078824626865671,3,2,1,2,0
46877,433,0.9079202295803167,3,2,0,2,0
46878,485,0.9079606335895644,3,3,0,2,0
46879,249,0.9079967983700793,3,3,2,0,0
46880,367,0.9080277531309546,3,1,2,2,0
46881,396,0.9080217479792987,3,3,0,2,0
46882,313,0.908051321544296,3,3,1,2,0
46883,364,0.9081033981992448,3,3,0,2,0
46884,495,0.9081540828471073,3,3,0,2,0
46885,445,0.9081888735765576,3,3,1,2,0
46886,325,0.9082169733350733,3,3,0,2,0
46887,258,0.9082318840579711,3,3,0,2,0
46888,425,0.9082772105148816,3,2,0,2,0
46889,448,0.9083211509791718,3,3,0,2,0
46890,184,0.9083582910137882,3,3,0,2,0
46891,407,0.9084059982936388,3,2,0,2,0
46892,456,0.9084273966267289,3,3,1,2,0
46893,426,0.9084763390535622,3,3,1,2,0
46894,453,0.9085305114842137,3,3,0,2,0
46895,423,0.908563595700166,3,3,2,2,0
46896,423,0.9086019179464994,3,3,0,2,0
46897,470,0.9086572412699785,3,3,0,2,0
46898,390,0.9087046079829452,3,2,1,2,0
46899,345,0.9087558665169445,3,2,2,0,0
46900,327,0.9087861171866006,3,2,0,2,0
46901,415,0.90882420616659,3,3,2,2,0
46902,152,0.908842598582539,3,3,0,2,0
46903,195,0.9087852401069058,3,3,0,1,0
46904,389,0.9088115342638865,3,3,0,2,0
46905,284,0.9088429906273773,3,3,1,2,0
46906,265,0.9087505379429063,3,3,0,2,1
46907,384,0.9086751444423736,3,2,1,2,1
46908,375,0.9086454423016305,3,3,0,2,0
46909,408,0.9086704374597265,3,3,0,2,0
46910,314,0.9086719432080036,3,3,2,0,1
46911,235,0.9086149180280965,3,3,0,2,0
46912,459,0.9086242886963484,3,3,1,2,0
46913,408,0.9086427162822601,3,2,0,2,0
46914,388,0.9086468420601594,3,3,1,2,0
46915,316,0.9086613273944637,3,2,1,2,0
46916,365,0.9087108511093672,3,2,0,2,0
46917,344,0.9087421563034798,3,3,1,2,0
46918,430,0.9087825318548503,3,2,0,2,0
46919,305,0.9088111688866728,3,2,0,0,0
46920,379,0.9088475667055842,3,2,0,2,0
46921,369,0.9088800341539776,3,3,0,2,0
46922,316,0.9088801331379884,3,3,0,2,0
46923,429,0.9089293584111684,3,3,0,2,0
46924,496,0.9089539939188997,3,3,0,2,0
46925,489,0.9089786007412352,3,3,0,2,0
46926,308,0.908992846599296,3,3,0,2,0
46927,464,0.9090419042755412,3,3,0,2,0
46928,336,0.9090573956442831,3,2,0,2,0
46929,456,0.9090793146938371,3,3,2,2,0
46930,455,0.9091012095289353,3,2,1,2,0
46931,466,0.9091526767262124,3,3,0,2,0
46932,393,0.9091847995246315,3,2,2,2,0
46933,241,0.9091976129196482,3,3,0,2,0
46934,416,0.9092489470559968,3,3,0,2,0
46935,438,0.9092963794832677,3,3,1,2,0
46936,291,0.9093232424494867,3,3,1,2,0
46937,512,0.9093744267106952,3,3,1,2,0
46938,256,0.9093986712369345,3,3,1,2,0
46939,388,0.909417735795855,3,1,1,2,0
46940,527,0.9094687896294209,3,3,0,2,0
46941,464,0.9094634558512885,3,2,1,2,0
46942,335,0.909435130836254,3,3,0,2,0
46943,411,0.9094387934551696,3,3,2,2,0
46944,394,0.9094424523658863,3,3,0,2,0
46945,220,0.9094793657933206,3,3,0,2,0
46946,438,0.9095264185667523,3,3,1,2,0
46947,283,0.9095555711577618,3,3,0,2,0
46948,364,0.9095246782772218,3,3,0,2,0
46949,314,0.9095690961117657,3,3,2,2,0
46950,72,0.9095931903913842,3,3,2,0,0
46951,260,0.9095011843193317,3,3,0,2,0
46952,186,0.9094424208461754,3,2,0,2,0
46953,414,0.9094638681583332,3,3,0,2,0
46954,496,0.9095005527645224,3,2,2,1,0
46955,402,0.9095473872664205,3,1,1,2,0
46956,430,0.9095687425735653,3,2,0,2,0
46957,268,0.9095812315732111,3,2,0,2,0
46958,267,0.9094908247912186,3,3,2,2,0
46959,442,0.909470304975923,3,3,0,2,0
46960,372,0.9095119841513435,3,3,0,0,0
46961,418,0.9095180991689442,3,3,1,2,0
46962,70,0.90950276705187,3,2,1,2,0
46963,409,0.9095101426660722,3,3,0,2,0
46964,272,0.9095504679144385,3,3,0,2,0
46965,427,0.9095957908802406,3,3,0,2,0
46966,240,0.909590527736424,3,3,0,2,1
46967,283,0.9095649997218669,3,2,0,2,0
46968,365,0.90952175786299,3,3,1,2,1
46969,403,0.9094849141523588,3,2,2,2,0
46970,380,0.9094481082957306,3,3,0,2,0
46971,463,0.909415111357802,3,2,0,2,0
46972,454,0.9094225008321314,3,2,0,2,0
46973,286,0.9094072307862926,3,3,0,2,0
46974,371,0.909342829035789,3,3,0,2,0
46975,245,0.9092835477750232,3,2,2,0,1
46976,431,0.9092771517953545,3,3,0,2,0
46977,577,0.9093185402429239,3,2,0,2,0
46978,408,0.9093360249993087,3,3,0,2,0
46979,375,0.9092856451858097,3,2,0,2,0
46980,324,0.9092591825176467,3,2,2,1,1
46981,413,0.9092892251615398,3,3,0,2,0
46982,396,0.9093330389302127,3,2,2,2,0
46983,328,0.9093592661562866,3,3,1,2,0
46984,472,0.9094080017646896,3,2,0,2,0
46985,280,0.9094316741083733,3,3,0,0,0
46986,534,0.9094828179877419,3,3,0,2,0
46987,470,0.909528922661821,3,3,2,2,0
46988,422,0.9095612212606118,3,3,0,2,0
46989,422,0.9095797348589031,3,3,1,2,0
46990,258,0.9096032771561323,3,2,1,2,0
46991,537,0.9096554377095125,3,2,0,2,0
46992,440,0.9096876072777206,3,3,0,2,0
46993,494,0.9097359464207291,3,3,1,2,0
46994,333,0.9097493724021565,3,3,0,2,0
46995,477,0.9097963940494961,3,3,0,2,0
46996,445,0.9098408956982911,3,3,0,2,0
46997,273,0.9098767123287671,3,3,2,2,0
46998,319,0.9099162011173184,3,3,0,2,0
46999,437,0.9099493636239223,3,3,0,2,0
47000,318,0.909870598856455,3,3,0,2,0
47001,386,0.9098615041767496,3,3,0,2,0
47002,441,0.9098673152867548,3,3,0,2,0
47003,504,0.9099153236820541,3,3,1,2,0
47004,459,0.9099608228565188,3,2,0,2,0
47005,419,0.910003820335098,3,3,1,2,0
47006,497,0.91005291005291,3,3,0,2,0
47007,364,0.9100945942262083,3,3,1,2,0
47008,436,0.9101275134870034,3,3,0,2,0
47009,382,0.9101443355119826,3,3,0,2,0
47010,306,0.9101810262692255,3,3,1,2,0
47011,325,0.9101953635176316,3,2,0,2,0
47012,449,0.9102429870959846,3,3,0,2,0
47013,333,0.9102337591736885,3,3,2,2,0
47014,453,0.9102590223163957,3,3,0,2,0
47015,363,0.9102732937806318,3,2,0,2,0
47016,433,0.9103072079895788,3,3,0,2,0
47017,475,0.9103299564669026,3,3,0,2,0
47018,472,0.9103761436801084,3,3,0,2,0
47019,412,0.9104247104247104,3,3,0,2,0
47020,435,0.9104756488890694,3,2,0,2,0
47021,415,0.9104994654866778,3,3,0,2,0
47022,475,0.9105319393537742,3,3,0,2,0
47023,24,0.9105278814430202,3,2,2,0,0
47024,292,0.910564160787176,3,2,0,2,0
47025,260,0.910600410722006,3,3,0,2,0
47026,342,0.9105136653343415,3,3,0,2,1
47027,436,0.9103802866319397,3,3,0,2,0
47028,255,0.9103134779324484,3,3,0,2,0
47029,363,0.910268681666824,3,2,0,2,0
47030,294,0.9101137221084402,3,3,0,2,0
47031,281,0.9100336700336701,3,3,1,2,1
47032,422,0.9100760584236387,3,3,1,2,0
47033,373,0.9100290619449976,3,3,0,2,0
47034,350,0.9099185111475674,3,3,0,2,0
47035,356,0.9097274486614343,3,2,0,2,0
47036,308,0.9095341715022566,3,3,2,2,1
47037,347,0.909437508390388,3,2,0,2,0
47038,274,0.9093751257933367,3,3,1,0,0
47039,323,0.9092640274648642,3,3,0,2,0
47040,260,0.9091481804168622,3,3,0,2,0
47041,266,0.9090738582318503,3,2,1,2,0
47042,205,0.9090434293519746,3,2,2,1,1
47043,265,0.9090300645195835,3,3,0,2,0
47044,242,0.9090154941261473,3,2,2,2,0
47045,374,0.9090422829023027,3,3,0,2,0
47046,134,0.9090617439078186,3,2,0,2,0
47047,416,0.9091139849302624,3,3,0,2,0
47048,367,0.909158888488296,3,3,0,2,0
47049,432,0.9091891891891892,3,3,0,2,0
47050,436,0.909193991622422,3,3,0,2,0
47051,339,0.9092315282759724,3,2,0,2,0
47052,338,0.9092205576584742,3,3,2,2,0
47053,231,0.9091769031948627,3,1,2,2,0
47054,273,0.9091526507131157,3,3,0,2,0
47055,467,0.9091756062501664,3,3,0,2,0
47056,487,0.9091586298636515,3,3,0,2,0
47057,504,0.9091549670282919,3,3,0,2,0
47058,452,0.9091356056076009,3,2,1,2,1
47059,289,0.9090691743704176,3,3,0,2,0
47060,557,0.9090559124940264,3,3,0,2,1
47061,441,0.9090486931139711,3,2,0,2,0
47062,129,0.9090499117955247,3,3,0,0,0
47063,262,0.9089981041271693,3,3,0,2,0
47064,389,0.9089933348350935,3,3,0,2,0
47065,356,0.908965699907297,3,3,0,2,0
47066,340,0.9089200386504123,3,3,0,2,0
47067,326,0.9088587833725822,3,3,0,2,0
47068,290,0.9087567110100235,3,3,0,2,1
47069,284,0.9086042823156225,3,3,0,2,1
47070,307,0.9085456875255948,3,3,0,2,0
47071,441,0.9085555848956958,3,3,0,2,0
47072,460,0.9085642649775666,3,3,0,2,0
47073,379,0.9085057835107295,3,3,0,2,0
47074,428,0.9084749337586838,3,3,0,2,0
47075,315,0.9084021766341226,3,3,0,2,0
47076,396,0.908382168960295,3,3,0,2,0
47077,407,0.9083765498723247,3,2,0,2,0
47078,335,0.9083792708758174,3,3,1,2,0
47079,435,0.9084250529277946,3,3,1,2,0
47080,360,0.9084540364343734,3,3,1,2,0
47081,278,0.908478183753104,3,2,1,2,0
47082,450,0.9084975903139815,3,3,0,2,0
47083,365,0.9085240995484616,3,1,0,2,0
47084,473,0.9085434651412978,3,2,0,2,0
47085,480,0.9085759244689221,3,3,0,2,0
47086,405,0.9086047578478275,3,3,1,2,0
47087,450,0.9085633441188414,3,1,0,2,0
47088,271,0.9085730747574214,3,3,0,2,0
47089,374,0.9086125654450262,3,3,0,1,0
47090,352,0.9086532171546694,3,2,1,2,0
47091,354,0.9086546006172517,3,3,1,2,0
47092,386,0.9086690544038064,3,3,0,2,0
47093,248,0.9086775293671845,3,2,0,2,0
47094,501,0.9086872486026224,3,3,0,2,0
47095,258,0.908635206579205,3,3,0,2,0
47096,444,0.908618845079978,3,3,0,2,0
47097,191,0.9086107053422371,3,3,2,0,0
47098,396,0.9086026411503213,3,2,2,2,0
47099,397,0.9085815547390091,3,3,0,2,0
47100,432,0.908561679516566,3,3,0,2,1
47101,369,0.9086021505376344,3,3,0,2,0
47102,441,0.9086201288140003,3,3,0,2,0
47103,250,0.9086522202856325,3,3,2,0,1
47104,174,0.9086689118025667,3,3,0,2,0
47105,430,0.9087104572275221,3,3,1,2,0
47106,383,0.9087377884015797,3,3,0,2,0
47107,364,0.9087768962069368,3,3,0,2,0
47108,420,0.9088065416315141,3,2,0,2,0
47109,405,0.908855045014659,3,1,1,2,0
47110,398,0.9088257030611848,3,3,1,2,0
47111,360,0.9088564615623866,3,3,0,2,0
47112,419,0.9088871905804329,3,2,2,2,0
47113,236,0.9088696102550822,3,1,0,2,1
47114,113,0.908870852911861,3,1,0,1,0
47115,356,0.9088156907392553,3,3,0,2,0
47116,425,0.9088652115444295,3,3,0,2,0
47117,382,0.9089135014280729,3,3,0,2,0
47118,305,0.9089276717779127,3,3,0,0,0
47119,380,0.908970005293943,3,3,1,2,0
47120,406,0.9090111251645544,3,3,0,2,0
47121,509,0.9090580738371044,3,3,0,2,0
47122,202,0.9090920813400214,3,3,1,2,0
47123,285,0.9091307486079604,3,3,0,2,0
47124,283,0.9091412742382271,3,2,2,1,1
47125,268,0.9091412528332989,3,3,1,2,1
47126,267,0.9091189949024252,3,3,2,2,0
47127,279,0.9090593275948585,3,3,1,2,0
47128,492,0.9090441469593509,3,3,0,2,0
47129,372,0.9090838978366775,3,3,2,2,0
47130,236,0.9091166077738516,3,3,2,2,0
47131,241,0.9091376165643383,3,3,1,2,0
47132,367,0.909144595791663,3,3,0,2,0
47133,84,0.9091445806327408,3,1,2,0,0
47134,303,0.9091725465041693,3,3,1,2,0
47135,338,0.9092028158539244,3,3,0,2,1
47136,404,0.9092132412308245,3,3,0,2,0
47137,354,0.9092434606614915,3,3,0,2,0
47138,494,0.9092771361995238,3,3,0,2,1
47139,363,0.9093154506712398,3,2,0,2,0
47140,311,0.9093130356914417,3,3,1,2,0
47141,465,0.9093431534261639,3,3,0,2,0
47142,352,0.9093674510154782,3,2,0,2,0
47143,472,0.9093986739399824,3,2,1,2,0
47144,420,0.9094298665645151,3,3,0,2,0
47145,408,0.9094656508033743,3,3,1,2,0
47146,315,0.9094817139285395,3,3,1,2,0
47147,339,0.9094873200647703,3,3,0,2,2
47148,450,0.9095230206567864,3,3,0,2,0
47149,428,0.9095413381564367,3,1,0,2,0
47150,477,0.9095804267019706,3,3,0,2,0
47151,377,0.909626444093847,3,3,0,2,0
47152,298,0.9096655220653694,3,3,0,2,0
47153,339,0.9095704788417293,3,3,0,2,0
47154,363,0.9095147950043833,3,3,1,2,1
47155,339,0.9095215116574389,3,3,0,2,0
47156,272,0.9095432735027545,3,2,1,2,0
47157,431,0.9095534128393808,3,3,1,2,0
47158,389,0.9095877556713712,3,3,1,2,0
47159,297,0.9096174807979923,3,3,0,2,0
47160,437,0.9096598467093178,3,3,1,2,0
47161,360,0.909686079347592,3,3,1,2,0
47162,499,0.9097202885710669,3,3,0,2,0
47163,525,0.909767112370495,3,3,0,2,0
47164,500,0.909788600617003,3,2,0,2,0
47165,302,0.9098009478672986,3,3,1,2,0
47166,411,0.9098167026692437,3,3,2,2,0
47167,203,0.9098256114962558,3,3,0,2,0
47168,347,0.9098160980473828,3,3,0,2,0
47169,403,0.9098433044838636,3,3,0,2,0
47170,288,0.909841854364769,3,3,1,2,0
47171,423,0.9098701626118745,3,3,1,2,0
47172,467,0.909912180125241,3,3,1,2,0
47173,453,0.9099415646566924,3,3,0,1,0
47174,495,0.9099731883237038,3,3,0,2,0
47175,450,0.910002516356316,3,3,0,2,0
47176,530,0.9100489178959017,3,3,0,2,0
47177,530,0.9100952716120762,3,2,0,2,0
47178,555,0.9101312731612335,3,3,0,2,0
47179,286,0.9101400138130219,3,2,0,2,0
47180,393,0.9101543868457387,3,3,2,2,0
47181,317,0.910190459461494,3,2,1,0,0
47182,102,0.9102141163779587,3,3,1,0,0
47183,404,0.9102546421093545,3,2,0,2,0
47184,300,0.91027585256113,3,3,1,2,0
47185,410,0.9103185638944217,3,3,0,2,0
47186,345,0.9103475909045378,3,3,0,2,0
47187,340,0.9103765910314013,3,2,1,2,0
47188,450,0.9104259178185002,3,3,0,2,0
47189,357,0.9104570914182837,3,3,2,2,0
47190,328,0.9104735007060647,3,3,0,2,0
47191,257,0.9104923234518857,3,0,1,0,1
47192,486,0.9105392615899415,3,3,0,2,0
47193,221,0.9105591612581129,3,1,0,2,0
